route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-LW,20251006,20251006-LW-1009,LW - Aldershot GO,,0,25A,UNAL,1,1,
08251125-LE,20251006,20251006-LE-9307,LE - Union Station,,1,24A,OSUN,1,2,
08251125-ST,20251006,20251006-ST-7713,ST - Union Station,,1,50A,LIUN,1,1,
08251125-ST,20251006,20251006-ST-7425,ST - Union Station,,1,35P,MJUN,1,1,
08251125-LE,20251006,20251006-LE-9118,LE - Durham College Oshawa GO,,0,11A,UNOS,1,1,
08251125-GT,20251006,20251006-GT-3012,KI - Union Station,,1,01A,BEUN,1,1,
08251125-GT,20251006,20251006-GT-3858,KI - Union Station,,1,55A,KIUN,1,2,
08251125-GT,20251006,20251006-GT-3034,KI - Union Station,,1,53P,BEUN,1,1,
08251125-GT,20251006,20251006-GT-3531,KI - Mount Pleasant GO,,0,04P,UNMO,1,1,
08251125-LW,20251006,20251006-LW-1012,LW - Union Station,,1,22A,ALUN,1,1,
08251125-GT,20251006,20251006-GT-3018,KI - Union Station,,1,07A,BEUN,1,1,
08251125-LW,20251006,20251006-LW-1858,LW - Union Station,,1,18A,HAUN,1,2,
08251125-LW,20251006,20251006-LW-1735,LW - West Harbour GO,,0,35P,UNWR,1,1,
08251125-LE,20251006,20251006-LE-9326,LE - Durham College Oshawa GO,,0,28A,UNOS,1,2,
08251125-BR,20251006,20251006-BR-6727,BR - Allandale Waterfront GO,,0,32P,UNAD,1,2,
08251125-BR,20251006,20251006-BR-6808,BR - Union Station,,1,65A,ADUN,1,2,
08251125-LE,20251006,20251006-LE-9031,LE - Union Station,,1,25A,OSUN,1,1,
08251125-LW,20251006,20251006-LW-1713,LW - West Harbour GO,,0,15P,UNWR,1,1,
08251125-LE,20251006,20251006-LE-9122,LE - Durham College Oshawa GO,,0,21A,UNOS,1,1,
08251125-LE,20251006,20251006-LE-9225,LE - Union Station,,1,16A,OSUN,1,1,
08251125-LW,20251006,20251006-LW-1018,LW - Union Station,,1,11A,ALUN,1,1,
08251125-GT,20251006,20251006-GT-3021,KI - Bramalea GO,,0,33P,UNBE,1,1,
08251125-LW,20251006,20251006-LW-1718,LW - Union Station,,1,15P,WRUN,1,1,
08251125-LE,20251006,20251006-LE-9226,LE - Durham College Oshawa GO,,0,54P,UNOS,1,2,
08251125-MI,20251006,20251006-MI-2712,MI - Union Station,,1,32A,MLUN,1,2,
08251125-LE,20251006,20251006-LE-9007,LE - Union Station,,1,22A,OSUN,1,2,
08251125-GT,20251006,20251006-GT-3007,KI - Bramalea GO,,0,10A,UNBE,1,1,
08251125-GT,20251006,20251006-GT-3020,KI - Union Station,,1,09P,BEUN,1,1,
08251125-ST,20251006,20251006-ST-7434,ST - Mount Joy GO,,0,66P,UNMJ,1,1,
08251125-MI,20251006,20251006-MI-2706,MI - Union Station,,1,30A,MLUN,1,2,
08251125-GT,20251006,20251006-GT-3756,KI - Union Station,,1,52A,GEUN,1,2,
08251125-LW,20251006,20251006-LW-1756,LW - Union Station,,1,14A,WRUN,1,2,
08251125-LW,20251006,20251006-LW-1707,LW - West Harbour GO,,0,23A,UNWR,1,1,
08251125-LW,20251006,20251006-LW-1007,LW - Aldershot GO,,0,22A,UNAL,1,1,
08251125-LW,20251006,20251006-LW-1732,LW - Union Station,,1,38P,WRUN,1,1,
08251125-BR,20251006,20251006-BR-6316,BR - Union Station,,1,57A,AUUN,1,1,
08251125-ST,20251006,20251006-ST-7419,ST - Union Station,,1,68A,MJUN,1,1,
08251125-GT,20251006,20251006-GT-3212,KI - Union Station,,1,12A,BEUN,1,1,
08251125-GT,20251006,20251006-GT-3033,KI - Bramalea GO,,0,56P,UNBE,1,1,
08251125-RH,20251006,20251006-RH-5325,RH - Bloomington GO,,0,41P,UNBM,1,2,
08251125-LE,20251006,20251006-LE-9116,LE - Durham College Oshawa GO,,0,28A,UNOS,1,1,
08251125-GT,20251006,20251006-GT-3879,KI - Kitchener GO,,0,14P,UNKI,1,2,
08251125-LW,20251006,20251006-LW-1860,LW - Union Station,,1,19A,HAUN,1,2,
08251125-ST,20251006,20251006-ST-7129,ST - Union Station,,1,60P,UIUN,1,1,
08251125-ST,20251006,20251006-ST-7418,ST - Mount Joy GO,,0,67A,UNMJ,1,1,
08251125-LW,20251006,20251006-LW-1325,LW - Oakville GO,,0,14P,UNOA,1,2,
08251125-ST,20251006,20251006-ST-7421,ST - Union Station,,1,61A,MJUN,1,1,
08251125-LW,20251006,20251006-LW-1977,LW - Niagara Falls GO,,0,20A,UNNI,1,2,
08251125-GT,20251006,20251006-GT-3962,KI - Union Station,,1,57A,KIUN,1,1,
08251125-LE,20251006,20251006-LE-9041,LE - Union Station,,1,23A,OSUN,1,1,
08251125-LW,20251006,20251006-LW-1308,LW - Union Station,,1,16A,OAUN,1,2,
08251125-LE,20251006,20251006-LE-9322,LE - Durham College Oshawa GO,,0,22A,UNOS,1,2,
08251125-LW,20251006,20251006-LW-1016,LW - Union Station,,1,28A,ALUN,1,1,
08251125-LE,20251006,20251006-LE-9221,LE - Union Station,,1,28A,OSUN,1,1,
08251125-GT,20251006,20251006-GT-3937,KI - Guelph Central GO,,0,57P,UNGL,1,1,
08251125-BR,20251006,20251006-BR-6331,BR - Aurora GO,,0,06P,UNAU,1,1,
08251125-LW,20251006,20251006-LW-X1987,LW - Niagara Falls GO,,0,04P,UNNI,1,1,
08251125-LW,20251006,20251006-LW-1731,LW - West Harbour GO,,0,26A,UNWR,1,1,
08251125-LE,20251006,20251006-LE-9207,LE - Union Station,,1,23A,OSUN,1,2,
08251125-GT,20251006,20251006-GT-3207,KI - Bramalea GO,,0,45A,UNBE,1,1,
08251125-MI,20251006,20251006-MI-2716,MI - Union Station,,1,34A,MLUN,1,2,
08251125-LE,20251006,20251006-LE-9035,LE - Union Station,,1,19P,OSUN,1,1,
08251125-LW,20251006,20251006-LW-1873,LW - Hamilton GO Centre,,0,11A,UNHA,1,2,
08251125-GT,20251006,20251006-GT-3516,KI - Union Station,,1,50A,MOUN,1,1,
08251125-LW,20251006,20251006-LW-1736,LW - Union Station,,1,26A,WRUN,1,1,
08251125-BR,20251006,20251006-BR-6911,BR - Allandale Waterfront GO,,0,30P,UNAD,1,1,
08251125-GT,20251006,20251006-GT-3024,KI - Union Station,,1,33P,BEUN,1,1,
08251125-ST,20251006,20251006-ST-7640,ST - Old Elm GO,,0,44P,UNLI,1,1,
08251125-LE,20251006,20251006-LE-9330,LE - Durham College Oshawa GO,,0,59P,UNOS,1,1,
08251125-GT,20251006,20251006-GT-3923,KI - Kitchener GO,,0,46P,UNKI,1,2,
08251125-ST,20251006,20251006-ST-7416,ST - Mount Joy GO,,0,61A,UNMJ,1,1,
08251125-LW,20251006,20251006-LW-1035,LW - Aldershot GO,,0,19P,UNAL,1,1,
08251125-BR,20251006,20251006-BR-6936,BR - Union Station,,1,43P,ADUN,1,1,
08251125-GT,20251006,20251006-GT-3521,KI - Mount Pleasant GO,,0,09P,UNMO,1,1,
08251125-LE,20251006,20251006-LE-9316,LE - Durham College Oshawa GO,,0,03A,UNOS,1,1,
08251125-ST,20251006,20251006-ST-7430,ST - Mount Joy GO,,0,50A,UNMJ,1,1,
08251125-LE,20251006,20251006-LE-9008,LE - Durham College Oshawa GO,,0,07A,UNOS,1,1,
08251125-GT,20251006,20251006-GT-3008,KI - Union Station,,1,44A,BEUN,1,2,
08251125-LW,20251005,20251005-LW-1715,LW - West Harbour GO,,0,16A,,1,1,
08251125-ST,20251005,20251005-ST-7410,ST - Mount Joy GO,,0,08A,UNMJ,1,1,
08251125-LE,20251005,20251005-LE-9030,LE - Durham College Oshawa GO,,0,25A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1031,LW - Aldershot GO,,0,13A,,1,1,
08251125-LW,20251005,20251005-LW-1414,LW - Union Station,,1,01A,EXUN,1,1,
08251125-ST,20251005,20251005-ST-7419,ST - Union Station,,1,61A,MJUN,1,1,
08251125-LE,20251005,20251005-LE-9140,LE - Durham College Oshawa GO,,0,20A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9308,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9019,LE - Union Station,,1,23A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9228,LE - Durham College Oshawa GO,,0,29A,UNOS,1,1,
08251125-GT,20251005,20251005-GT-3438,KI - Union Station,,1,52P,MOUN,1,1,
08251125-LW,20251005,20251005-LW-1535,LW - Exhibition GO,,0,21A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9327,LE - Union Station,,1,09A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1010,LW - Oakville GO,,1,15A,,1,1,
08251125-LW,20251005,20251005-LW-1019,LW - Aldershot GO,,0,13A,,1,1,
08251125-LW,20251005,20251005-LW-1730,LW - Oakville GO,,1,15A,,1,1,
08251125-GT,20251005,20251005-GT-3519,KI - Mount Pleasant GO,,0,68P,UNMO,1,1,
08251125-LE,20251005,20251005-LE-9132,LE - Durham College Oshawa GO,,0,24A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9023,LE - Union Station,,1,21A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1040,LW - Oakville GO,,1,13A,,1,1,
08251125-LW,20251005,20251005-LW-1516,LW - Union Station,,1,20A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9139,LE - Union Station,,1,10P,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1436,LW - Union Station,,1,23A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9015,LE - Union Station,,1,01A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9224,LE - Durham College Oshawa GO,,0,26A,UNOS,1,1,
08251125-BR,20251005,20251005-BR-6312,BR - Union Station,,1,61A,AUUN,1,1,
08251125-LW,20251005,20251005-LW-1023,LW - Aldershot GO,,0,13A,,1,1,
08251125-ST,20251005,20251005-ST-7422,ST - Mount Joy GO,,0,44A,UNMJ,1,1,
08251125-LW,20251005,20251005-LW-1718,LW - Oakville GO,,1,15A,,1,1,
08251125-LW,20251005,20251005-LW-1015,LW - Aldershot GO,,0,13A,,1,1,
08251125-LW,20251005,20251005-LW-1520,LW - Union Station,,1,24A,EXUN,1,1,
08251125-ST,20251005,20251005-ST-7435,ST - Union Station,,1,49P,MJUN,1,1,
08251125-LE,20251005,20251005-LE-9213,LE - Union Station,,1,24A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1721,LW - West Harbour GO,,0,15A,,1,1,
08251125-LE,20251005,20251005-LE-9135,LE - Union Station,,1,25A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9123,LE - Union Station,,1,25A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1420,LW - Union Station,,1,01A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1511,LW - Exhibition GO,,0,21A,UNEX,1,1,
08251125-LW,20251005,20251005-LW-1538,LW - Union Station,,1,24A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1429,LW - Exhibition GO,,0,22A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9322,LE - Durham College Oshawa GO,,0,21A,UNOS,1,1,
08251125-BR,20251005,20251005-BR-6323,BR - Aurora GO,,0,68P,UNAU,1,1,
08251125-LE,20251005,20251005-LE-9037,LE - Union Station,,1,23A,OSUN,1,1,
08251125-ST,20251005,20251005-ST-7713,ST - Union Station,,1,44A,LIUN,1,1,
08251125-LW,20251005,20251005-LW-1512,LW - Union Station,,1,22A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9333,LE - Union Station,,1,29A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1428,LW - Union Station,,1,21A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1717,LW - West Harbour GO,,0,15A,,1,1,
08251125-BR,20251005,20251005-BR-6320,BR - Union Station,,1,09A,AUUN,1,1,
08251125-LE,20251005,20251005-LE-9036,LE - Durham College Oshawa GO,,0,25A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1412,LW - Union Station,,1,23A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1714,LW - Oakville GO,,1,13A,,1,1,
08251125-GT,20251005,20251005-GT-3416,KI - Union Station,,1,51A,MOUN,1,1,
08251125-ST,20251005,20251005-ST-7427,ST - Union Station,,1,44A,MJUN,1,1,
08251125-LE,20251005,20251005-LE-9310,LE - Durham College Oshawa GO,,0,21A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9217,LE - Union Station,,1,22A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1036,LW - Oakville GO,,1,13A,,1,1,
08251125-BR,20251005,20251005-BR-6331,BR - Aurora GO,,0,61A,UNAU,1,1,
08251125-ST,20251005,20251005-ST-7416,ST - Mount Joy GO,,0,50A,UNMJ,1,1,
08251125-LE,20251005,20251005-LE-9230,LE - Durham College Oshawa GO,,0,26A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9127,LE - Union Station,,1,29A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9239,LE - Union Station,,1,20A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1534,LW - Union Station,,1,20A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1425,LW - Exhibition GO,,0,24A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9326,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9021,LE - Union Station,,1,01A,OSUN,1,1,
08251125-GT,20251005,20251005-GT-3531,KI - Mount Pleasant GO,,0,52P,UNMO,1,1,
08251125-GT,20251005,20251005-GT-3527,KI - Mount Pleasant GO,,0,52P,UNMO,1,1,
08251125-ST,20251005,20251005-ST-7638,ST - Old Elm GO,,0,61A,UNLI,1,1,
08251125-LW,20251005,20251005-LW-1021,LW - Aldershot GO,,0,14A,,1,1,
08251125-LE,20251005,20251005-LE-9138,LE - Durham College Oshawa GO,,0,24A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9235,LE - Union Station,,1,22A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1986,LW - Oakville GO,,1,12A,,1,1,
08251125-ST,20251005,20251005-ST-7433,ST - Union Station,,1,68P,MJUN,1,1,
08251125-LE,20251005,20251005-LE-9013,LE - Union Station,,1,23A,OSUN,1,1,
08251125-GT,20251005,20251005-GT-3432,KI - Union Station,,1,06A,MOUN,1,1,
08251125-LE,20251005,20251005-LE-9312,LE - Durham College Oshawa GO,,0,23A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1034,LW - Oakville GO,,1,14A,,1,1,
08251125-ST,20251005,20251005-ST-7414,ST - Mount Joy GO,,0,61A,UNMJ,1,1,
08251125-LE,20251005,20251005-LE-9232,LE - Durham College Oshawa GO,,0,28A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1440,LW - Union Station,,1,21A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9125,LE - Union Station,,1,27A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1532,LW - Union Station,,1,24A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1528,LW - Union Station,,1,20A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9027,LE - Union Station,,1,01A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1737,LW - West Harbour GO,,0,15A,,1,1,
08251125-LW,20251005,20251005-LW-X1584,LW - Union Station,,1,02P,EXUN,1,1,
08251125-BR,20251005,20251005-BR-6915,BR - Allandale Waterfront GO,,0,08A,UNAD,1,1,
08251125-GT,20251005,20251005-GT-3525,KI - Mount Pleasant GO,,0,06A,UNMO,1,1,
08251125-LW,20251005,20251005-LW-1432,LW - Union Station,,1,01A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1519,LW - Exhibition GO,,0,23A,UNEX,1,1,
08251125-LW,20251005,20251005-LW-1734,LW - Oakville GO,,1,15A,,1,1,
08251125-LW,20251005,20251005-LW-1027,LW - Aldershot GO,,0,13A,,1,1,
08251125-LE,20251005,20251005-LE-9330,LE - Durham College Oshawa GO,,0,23A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9237,LE - Union Station,,1,24A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9221,LE - Union Station,,1,20A,OSUN,1,1,
08251125-BR,20251005,20251005-BR-6311,BR - Aurora GO,,0,50A,UNAU,1,1,
08251125-ST,20251005,20251005-ST-7431,ST - Union Station,,1,61A,MJUN,1,1,
08251125-GT,20251005,20251005-GT-3426,KI - Union Station,,1,52P,MOUN,1,1,
08251125-LW,20251005,20251005-LW-1523,LW - Exhibition GO,,0,21A,UNEX,1,1,
08251125-ST,20251005,20251005-ST-7426,ST - Mount Joy GO,,0,61A,UNMJ,1,1,
08251125-LW,20251005,20251005-LW-1722,LW - Oakville GO,,1,15A,,1,1,
08251125-LE,20251005,20251005-LE-9318,LE - Durham College Oshawa GO,,0,23A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9209,LE - Union Station,,1,20A,OSUN,1,1,
08251125-GT,20251005,20251005-GT-3511,KI - Mount Pleasant GO,,0,52A,UNMO,1,1,
08251125-LE,20251005,20251005-LE-9120,LE - Durham College Oshawa GO,,0,24A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1725,LW - West Harbour GO,,0,15A,,1,1,
08251125-LE,20251005,20251005-LE-9337,LE - Union Station,,1,28A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1978,LW - Oakville GO,,1,17A,,1,1,
08251125-ST,20251005,20251005-ST-7432,ST - Mount Joy GO,,0,62P,UNMJ,1,1,
08251125-LW,20251005,20251005-LW-1977,LW - Niagara Falls GO,,0,12A,,1,1,
08251125-LW,20251005,20251005-LW-1530,LW - Union Station,,1,22A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1526,LW - Union Station,,1,24A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9025,LE - Union Station,,1,23A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1731,LW - West Harbour GO,,0,16A,,1,1,
08251125-LW,20251005,20251005-LW-1012,LW - Oakville GO,,1,12A,,1,1,
08251125-BR,20251005,20251005-BR-6921,BR - Allandale Waterfront GO,,0,50A,UNAD,1,1,
08251125-GT,20251005,20251005-GT-3523,KI - Mount Pleasant GO,,0,52P,UNMO,1,1,
08251125-LE,20251005,20251005-LE-9133,LE - Union Station,,1,10P,OSUN,1,1,
08251125-ST,20251005,20251005-ST-7634,ST - Old Elm GO,,0,08A,UNLI,1,1,
08251125-LW,20251005,20251005-LW-1430,LW - Union Station,,1,23A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1517,LW - Exhibition GO,,0,21A,UNEX,1,1,
08251125-LW,20251005,20251005-LW-1728,LW - Oakville GO,,1,16A,,1,1,
08251125-LW,20251005,20251005-LW-1025,LW - Aldershot GO,,0,14A,,1,1,
08251125-LE,20251005,20251005-LE-9126,LE - Durham College Oshawa GO,,0,24A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1539,LW - Exhibition GO,,0,01A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9323,LE - Union Station,,1,26A,OSUN,1,1,
08251125-BR,20251005,20251005-BR-6326,BR - Union Station,,1,68P,AUUN,1,1,
08251125-LE,20251005,20251005-LE-9026,LE - Durham College Oshawa GO,,0,27A,UNOS,1,1,
08251125-BR,20251005,20251005-BR-6916,BR - Union Station,,1,49A,ADUN,1,1,
08251125-LW,20251005,20251005-LW-1415,LW - Exhibition GO,,0,20A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9316,LE - Durham College Oshawa GO,,0,21A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1026,LW - Oakville GO,,1,14A,,1,1,
08251125-LE,20251005,20251005-LE-9011,LE - Union Station,,1,21A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9236,LE - Durham College Oshawa GO,,0,26A,UNOS,1,1,
08251125-GT,20251005,20251005-GT-3430,KI - Union Station,,1,52P,MOUN,1,1,
08251125-LE,20251005,20251005-LE-9338,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9229,LE - Union Station,,1,22A,OSUN,1,1,
08251125-ST,20251005,20251005-ST-7430,ST - Mount Joy GO,,0,49P,UNMJ,1,1,
08251125-BR,20251005,20251005-BR-6319,BR - Aurora GO,,0,61A,UNAU,1,1,
08251125-GT,20251005,20251005-GT-3521,KI - Mount Pleasant GO,,0,06A,UNMO,1,1,
08251125-LE,20251005,20251005-LE-9131,LE - Union Station,,1,27A,OSUN,1,1,
08251125-ST,20251005,20251005-ST-7636,ST - Old Elm GO,,0,49P,UNLI,1,1,
08251125-LW,20251005,20251005-LW-1041,LW - Aldershot GO,,0,12A,,1,1,
08251125-LW,20251005,20251005-LW-1515,LW - Exhibition GO,,0,01A,UNEX,1,1,
08251125-LW,20251005,20251005-LW-1437,LW - Exhibition GO,,0,24A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9128,LE - Durham College Oshawa GO,,0,20A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9334,LE - Durham College Oshawa GO,,0,21A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9225,LE - Union Station,,1,24A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1710,LW - Oakville GO,,1,13A,,1,1,
08251125-LE,20251005,20251005-LE-9329,LE - Union Station,,1,26A,OSUN,1,1,
08251125-ST,20251005,20251005-ST-7423,ST - Union Station,,1,49A,MJUN,1,1,
08251125-GT,20251005,20251005-GT-3539,KI - Mount Pleasant GO,,0,52P,UNMO,1,1,
08251125-LE,20251005,20251005-LE-9112,LE - Durham College Oshawa GO,,0,22A,UNOS,1,1,
08251125-GT,20251005,20251005-GT-3422,KI - Union Station,,1,68P,MOUN,1,1,
08251125-ST,20251005,20251005-ST-7412,ST - Mount Joy GO,,0,09A,UNMJ,1,1,
08251125-LE,20251005,20251005-LE-9032,LE - Durham College Oshawa GO,,0,27A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9028,LE - Durham College Oshawa GO,,0,10P,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1416,LW - Union Station,,1,21A,EXUN,1,1,
08251125-BR,20251005,20251005-BR-6332,BR - Union Station,,1,08A,AUUN,1,1,
08251125-LW,20251005,20251005-LW-1032,LW - Oakville GO,,1,13A,,1,1,
08251125-LW,20251005,20251005-LW-1028,LW - Oakville GO,,1,13A,,1,1,
08251125-LW,20251005,20251005-LW-1421,LW - Exhibition GO,,0,20A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9124,LE - Durham College Oshawa GO,,0,22A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1970,LW - Oakville GO,,1,12A,,1,1,
08251125-LW,20251005,20251005-LW-1537,LW - Exhibition GO,,0,23A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9325,LE - Union Station,,1,28A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9024,LE - Durham College Oshawa GO,,0,25A,UNOS,1,1,
08251125-LW,20251005,20251005-LW-1736,LW - Oakville GO,,1,16A,,1,1,
08251125-BR,20251005,20251005-BR-6922,BR - Union Station,,1,08A,ADUN,1,1,
08251125-LW,20251005,20251005-LW-1739,LW - West Harbour GO,,0,14A,,1,1,
08251125-LW,20251005,20251005-LW-1518,LW - Union Station,,1,22A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1409,LW - Exhibition GO,,0,20A,UNEX,1,1,
08251125-LW,20251005,20251005-LW-1024,LW - Oakville GO,,1,13A,,1,1,
08251125-LW,20251005,20251005-LW-1438,LW - Union Station,,1,01A,EXUN,1,1,
08251125-LE,20251005,20251005-LE-9017,LE - Union Station,,1,21A,OSUN,1,1,
08251125-LE,20251005,20251005-LE-9222,LE - Durham College Oshawa GO,,0,09A,UNOS,1,1,
08251125-BR,20251005,20251005-BR-6933,BR - Allandale Waterfront GO,,0,68P,UNAD,1,1,
08251125-LW,20251005,20251005-LW-1961,LW - Niagara Falls GO,,0,12A,,1,1,
08251125-LW,20251005,20251005-LW-1017,LW - Aldershot GO,,0,14A,,1,1,
08251125-LW,20251005,20251005-LW-1522,LW - Union Station,,1,20A,EXUN,1,1,
08251125-ST,20251005,20251005-ST-7437,ST - Union Station,,1,62P,MJUN,1,1,
08251125-LE,20251005,20251005-LE-9211,LE - Union Station,,1,22A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1727,LW - West Harbour GO,,0,16A,,1,1,
08251125-LE,20251005,20251005-LE-9137,LE - Union Station,,1,27A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1422,LW - Union Station,,1,21A,EXUN,1,1,
08251125-LW,20251005,20251005-LW-1513,LW - Exhibition GO,,0,23A,UNEX,1,1,
08251125-LW,20251005,20251005-LW-1724,LW - Oakville GO,,1,16A,,1,1,
08251125-LW,20251005,20251005-LW-1435,LW - Exhibition GO,,0,22A,UNEX,1,1,
08251125-LE,20251005,20251005-LE-9336,LE - Durham College Oshawa GO,,0,23A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9320,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
08251125-LE,20251005,20251005-LE-9227,LE - Union Station,,1,20A,OSUN,1,1,
08251125-BR,20251005,20251005-BR-6317,BR - Aurora GO,,0,09A,UNAU,1,1,
08251125-LE,20251005,20251005-LE-9031,LE - Union Station,,1,23A,OSUN,1,1,
08251125-LW,20251005,20251005-LW-1712,LW - Oakville GO,,1,14A,,1,1,
08251125-ST,20251005,20251005-ST-7711,ST - Union Station,,1,50A,LIUN,1,1,
08251125-LE,20251005,20251005-LE-9331,LE - Union Station,,1,28A,OSUN,1,1,
08251125-GT,20251005,20251005-GT-3410,KI - Union Station,,1,52A,MOUN,1,1,
08251125-ST,20251005,20251005-ST-7421,ST - Union Station,,1,50A,MJUN,1,1,
08251125-GT,20251005,20251005-GT-3537,KI - Mount Pleasant GO,,0,51P,UNMO,1,1,
08251125-LE,20251005,20251005-LE-9110,LE - Durham College Oshawa GO,,0,20A,UNOS,1,1,
08251125-RH,20250923,20250923-RH-5325,RH - Bloomington GO,,0,41P,UNBM,1,2,
08251125-BR,20250923,20250923-BR-6317,BR - Aurora GO,,0,50A,UNAU,1,1,
08251125-LW,20250923,20250923-LW-1034,LW - Union Station,,1,22A,ALUN,1,1,
08251125-ST,20250923,20250923-ST-7421,ST - Union Station,,1,61A,MJUN,1,1,
08251125-RH,20250923,20250923-RH-5006,RH - Union Station,,1,40A,BMUN,1,2,
08251125-LW,20250923,20250923-LW-1323,LW - Oakville GO,,0,55P,UNOA,1,2,
08251125-BR,20250923,20250923-BR-6806,BR - Union Station,,1,63A,ADUN,1,2,
08251125-MI,20250923,20250923-MI-2735,MI - Milton GO,,0,36P,UNML,1,2,
08251125-LW,20250923,20250923-LW-1730,LW - Union Station,,1,59P,WRUN,1,1,
08251125-GT,20250923,20250923-GT-3030,KI - Union Station,,1,06P,BEUN,1,1,
08251125-LW,20250923,20250923-LW-1724,LW - Union Station,,1,25A,WRUN,1,1,
08251125-ST,20250923,20250923-ST-7414,ST - Mount Joy GO,,0,68A,UNMJ,1,1,
08251125-LW,20250923,20250923-LW-1712,LW - Union Station,,1,23A,WRUN,1,1,
08251125-MI,20250923,20250923-MI-2749,MI - Milton GO,,0,07A,UNML,1,1,
08251125-LW,20250923,20250923-LW-1017,LW - Aldershot GO,,0,21A,UNAL,1,1,
08251125-GT,20250923,20250923-GT-3515,KI - Mount Pleasant GO,,0,24A,UNMO,1,1,
08251125-GT,20250923,20250923-GT-3033,KI - Bramalea GO,,0,56P,UNBE,1,1,
08251125-LW,20250923,20250923-LW-1029,LW - Aldershot GO,,0,22A,UNAL,1,2,
