route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
UP,20260127,20260127-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260126,20260126-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260126,20260126-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260126,20260126-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260126,20260126-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260126,20260126-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260126,20260126-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260126,20260126-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260126,20260126-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260126,20260126-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260126,20260126-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260125,20260125-4341,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260125,20260125-4340,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260125,20260125-4339,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260125,20260125-4338,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260125,20260125-4337,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260125,20260125-4336,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260125,20260125-4335,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260125,20260125-4334,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260125,20260125-4333,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260125,20260125-4332,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260125,20260125-4331,UP Express Pearson Airport,0,UP02,UNPA,1,2
